"14908","26696","Standard","A8B","2022-01-01 03:40:55",NULL,"1907","A","8","B"
"14908","27991","Standard","A10B","2022-01-01 03:29:02",NULL,"1907","A","10","B"
"14908","28324","Standard","A9B","2022-01-01 03:36:59",NULL,"1907","A","9","B"
"14908","34752","Standard","A6B","2022-01-01 03:49:14",NULL,"1907","A","6","B"
"14908","10947","Standard","A11B","2022-01-01 04:38:13",NULL,"19590","A","11","B"
"14908","27966","Standard","A3A","2022-01-01 04:05:50",NULL,"19590","A","3","A"
"14908","30954","Standard","A3B","2022-01-01 04:06:25",NULL,"19590","A","3","B"
"14908","34783","Standard","A10B","2022-01-01 03:29:01",NULL,"19590","A","10","B"
"14908","41035","Standard","A12C","2022-01-01 03:16:22",NULL,"19590","A","12","C"
"14908","41037","Standard","A12C","2022-01-01 03:16:29",NULL,"19590","A","12","C"
"14908","34805","Standard","A8A","2022-01-01 03:34:12",NULL,"22481","A","8","A"
"14908","34726","Standard","A3B","2022-01-01 04:06:21",NULL,"22925","A","3","B"
"14908","34813","Standard","A8C","2022-01-01 03:42:05",NULL,"22925","A","8","C"
"14908","30952","Standard","A4B","2022-01-01 03:59:02",NULL,"24664","A","4","B"
"14908","30953","Standard","A4B","2022-01-01 04:02:11",NULL,"24664","A","4","B"
"14908","30976","Standard","A4B","2022-01-01 03:58:55",NULL,"24664","A","4","B"
"14908","34836","Standard","A1A","2022-01-01 04:18:41",NULL,"24664","A","1","A"
"14908","34763","Standard","A4A","2022-01-01 04:05:06",NULL,"28009","A","4","A"
"14908","28370","Standard","A12A","2022-01-01 03:25:45",NULL,"28123","A","12","A"
"14908","26619","Standard","A3C","2022-01-01 04:10:27",NULL,"29943","A","3","C"
"14908","10961","Standard","A11B","2022-01-01 04:39:37",NULL,"31233","A","11","B"
"14908","26683","Standard","A5A","2022-01-01 03:52:53",NULL,"31233","A","5","A"
"14908","26699","Standard","A6C","2022-01-01 03:48:30",NULL,"31233","A","6","C"
"14908","28309","Standard","A5B","2022-01-01 03:53:35",NULL,"31233","A","5","B"
"14908","34696","Standard","A1A","2022-01-01 04:20:23",NULL,"31233","A","1","A"
"14908","34754","Standard","A7B","2022-01-01 03:45:10",NULL,"31233","A","7","B"
"14908","30977","Standard","A6B","2022-01-01 03:49:12",NULL,"32627","A","6","B"
"14908","34746","Standard","A6B","2022-01-01 03:48:55",NULL,"32627","A","6","B"
"14908","34834","Standard","A4B","2022-01-01 04:02:05",NULL,"32627","A","4","B"
"14908","41012","Standard","A9A","2022-01-01 03:36:15",NULL,"32627","A","9","A"
"14908","26673","Standard","A5A","2022-01-01 03:52:46",NULL,"33237","A","5","A"
"14908","28286","Standard","A4C","2022-01-01 03:58:32",NULL,"33491","A","4","C"
"14908","30914","Standard","A2B","2022-01-01 04:14:32",NULL,"33491","A","2","B"
"14908","34698","Standard","A1B","2022-01-01 04:18:15",NULL,"33491","A","1","B"
"14908","34764","Standard","A5A","2022-01-01 03:52:29",NULL,"33491","A","5","A"
"14908","26672","Standard","A5B","2022-01-01 03:55:37",NULL,"33546","A","5","B"
"14908","10946","Standard","A8C","2022-01-01 03:42:10",NULL,"3527","A","8","C"
"14908","26625","Standard","A3B","2022-01-01 04:06:24",NULL,"3527","A","3","B"
"14908","26645","Standard","A2A","2022-01-01 04:15:06",NULL,"3527","A","2","A"
"14908","26677","Standard","A5A","2022-01-01 03:52:49",NULL,"3527","A","5","A"
"14908","26738","Standard","A12B","2022-01-01 03:24:56",NULL,"3527","A","12","B"
"14908","26744","Standard","A12B","2022-01-01 03:24:59",NULL,"3527","A","12","B"
"14908","28282","Standard","A4B","2022-01-01 03:59:14",NULL,"3527","A","4","B"
"14908","29975","Standard","A7A","2022-01-01 03:45:55",NULL,"3527","A","7","A"
"14908","30898","Standard","A2B","2022-01-01 04:12:51",NULL,"3527","A","2","B"
"14908","30913","Standard","A2B","2022-01-01 04:12:54",NULL,"3527","A","2","B"
"14908","30982","Standard","A7B","2022-01-01 03:45:11",NULL,"3527","A","7","B"
"14908","30997","Standard","A6A","2022-01-01 03:51:39",NULL,"3527","A","6","A"
"14908","34724","Standard","A1A","2022-01-01 04:20:18",NULL,"3527","A","1","A"
"14908","34776","Standard","A4A","2022-01-01 04:04:54",NULL,"3527","A","4","A"
"14908","28263","Standard","A4B","2022-01-01 03:59:18",NULL,"35589","A","4","B"
"14908","28315","Standard","A6A","2022-01-01 03:51:37",NULL,"35589","A","6","A"
"14908","34733","Standard","A1A","2022-01-01 04:20:24",NULL,"35589","A","1","A"
"14908","10977","Standard","A1B","2022-01-01 04:18:25",NULL,"35900","A","1","B"
"14908","26737","Standard","A12A","2022-01-01 03:25:49",NULL,"35900","A","12","A"
"14908","10968","Standard","A12B","2022-01-01 03:25:05",NULL,"35928","A","12","B"
"14908","28364","Standard","A12B","2022-01-01 03:25:04",NULL,"35928","A","12","B"
"14908","34831","Standard","A4C","2022-01-01 03:58:23",NULL,"35928","A","4","C"
"14908","41005","Standard","A10A","2022-01-01 04:37:06",NULL,"35928","A","10","A"
"14908","28290","Standard","A5B","2022-01-01 03:55:33",NULL,"36357","A","5","B"
"14908","28356","Standard","A11B","2022-01-01 04:38:03",NULL,"36357","A","11","B"
"14908","30981","Standard","A6B","2022-01-01 03:49:20",NULL,"36357","A","6","B"
"14908","34694","Standard","A1A","2022-01-01 04:20:19",NULL,"36357","A","1","A"
"14908","34760","Standard","A9B","2022-01-01 03:36:47",NULL,"36357","A","9","B"
"14908","34808","Standard","A8A","2022-01-01 03:31:49",NULL,"36357","A","8","A"
"14908","34844","Standard","A4C","2022-01-01 03:58:41",NULL,"36357","A","4","C"
"14908","34720","Standard","A3A","2022-01-01 04:05:51",NULL,"36742","A","3","A"
"14908","10920","Standard","A2B","2022-01-01 04:11:08",NULL,"37925","A","2","B"
"14908","10942","Standard","A11B","2022-01-01 03:27:04",NULL,"37925","A","11","B"
"14908","10943","Standard","A11B","2022-01-01 03:27:03",NULL,"37925","A","11","B"
"14908","26617","Standard","A3C","2022-01-01 04:10:29",NULL,"37925","A","3","C"
"14908","26646","Standard","A1A","2022-01-01 04:18:42",NULL,"37925","A","1","A"
"14908","26649","Standard","A6B","2022-01-01 03:49:11",NULL,"37925","A","6","B"
"14908","27961","Standard","A8B","2022-01-01 03:40:57",NULL,"37925","A","8","B"
"14908","27974","Standard","A7C","2022-01-01 03:42:49",NULL,"37925","A","7","C"
"14908","27999","Standard","A9A","2022-01-01 03:36:26",NULL,"37925","A","9","A"
"14908","28265","Standard","A5B","2022-01-01 03:53:36",NULL,"37925","A","5","B"
"14908","28279","Standard","A5B","2022-01-01 03:53:32",NULL,"37925","A","5","B"
"14908","28351","Standard","A11B","2022-01-01 04:38:16",NULL,"37925","A","11","B"
"14908","28368","Standard","A11B","2022-01-01 04:38:05",NULL,"37925","A","11","B"
"14908","34721","Standard","A3A","2022-01-01 04:05:53",NULL,"37950","A","3","A"
